label,query_sha256,raw_votable_sha256,row_count,overflow,cached,query_file,raw_file
plate_exposures_0137_v077a,4add9f034f888bd996621fa9db2bdd3df5b9e0275836ba1981af6eb53ee36310,451525707ce028829d8cc28bbadf6cbd216a5f253228ebaa7bf22294cda0afb6,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0137_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0137_v077a.vot
plate_exposures_0138_v077a,5fad3484b1035a54bf0eb91053145cd6562889070c92f43779b81cc07a74cc0b,a24415b935da744be2096af4afb472a5098d416c0406445b4ae73ef40e0e6f20,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0138_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0138_v077a.vot
plate_exposures_0139_v077a,9751d16d7fc4d1e889b0207c81e3ee1737bf59032154b00cf634ab8756b783d4,04020c7522986c032ef6c2a19aa3a1e67913c447ff9347a7cc1f787bcf4758af,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0139_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0139_v077a.vot
plate_exposures_0140_v077a,35ab84323d854004b3364090bd7e8be994444489aac1f468537351d7332bc84b,d18b5dd8a7184c2998d6a5264f71a016e1c0a7a7854db18f608b2fd384009ef4,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0140_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0140_v077a.vot
plate_exposures_0141_v077a,bbf3cf56235439fbcd061acc3fcc5847a518c9c9d44470b8ee8a3e58806bc580,c12f39b65886b01b3e14c398809ea85d20051806e7cff6eb82224dfe6d618597,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0141_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0141_v077a.vot
plate_exposures_0142_v077a,335e49a00f35f5d886bcbf30a1cc0d8f0e3ed1d4a3c6930843dbb8caf0ba7642,f151f390966f94c8ebbb9eac2a53b60c346a2f3611698d0a3e973f56631485ae,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0142_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0142_v077a.vot
plate_exposures_0143_v077a,3e197fd52c2ca2f46dde99e750cb40ee5536cd82af1fa8518525995237101a6c,d0c8f95e9d1cdaa2b49c1d806ce7b07a0c4239ed4d31021b1d6bd9d3a9aef457,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0143_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0143_v077a.vot
plate_exposures_0144_v077a,274d09246c5554c3965bad7eb49c06d84d8a2274ae58c6b278337ae3cfc07e01,2c62dbf06a5722fc0fbb2c4c6aafa0087008a53bb52ae432356637e6e9bf0a43,51,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0144_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0144_v077a.vot
plate_exposures_0145_v077a,d38ec7ed3fb553dfc5aa420e4db5b4b3875f9685f13faaf4b20902af30e02766,1f0fd78e4261affc1fa01c8623771a0a041b946033796fdef1d558469a1ac31e,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0145_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0145_v077a.vot
plate_exposures_0146_v077a,c6c5ffc99b3f11bc6fe6dfcc215a403bb1eafdcaeafe27b81c9a1e8c36eb75d3,cab192301d0248d4e177ff97d299960897b52b389e528de777dedad46adf6bc3,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0146_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0146_v077a.vot
plate_exposures_0147_v077a,4ba961348938a74b8cbf598de6eedb7e20d52737ec84f5f793c4e674bd841719,2dea10ec271128e19d13a835dd737ed051b9a8e8e2c65bd6aa27552ef9a15dfb,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0147_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0147_v077a.vot
plate_exposures_0148_v077a,7d08db8469f355fa9a5437aa78d5456d4674f4e0ee82200151e6900dc5095041,51080b73152ad3cca54caf692dfe45332498c636ec2328252b781a137783e05c,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0148_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0148_v077a.vot
plate_exposures_0149_v077a,555535fefc1e810b2f81af0cf02d1284f47344d24ee2e0a87bf8314434be4a0c,2285601c31921c401a4dd1df562c0e502c6cc6fd968646dd695b8ad80782f1e5,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0149_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0149_v077a.vot
plate_exposures_0150_v077a,d1476ed044d5ed69e568e06ca2abf789f673a2161b539d5d70ec11c3a3596d23,40f8d2461c3ef23bdfeb45bd2fdb2594472a9de04fea8f3606aaf00a8da7f93a,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0150_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0150_v077a.vot
plate_exposures_0151_v077a,fa0effd9120e5b2473981fae1e473623a3594c03bb45efb4f0baf622530bd4ac,ce5b070f715f311ab08aa6d82d607c84865210dc7694b189df3952b96edfe729,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0151_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0151_v077a.vot
plate_exposures_0152_v077a,c36e0f0130c8556c50cae24f3eb9c6fb00dcb6d6f1520bb92baea242cda53fa4,6cb18b76d9ceb64b1f6e10679769c4d1daa19b4569641ecec3eedc8befe42f9b,29,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0152_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0152_v077a.vot
